hs6,m_ind_world_p0,m_ind_world_p1,x_chl_ind_p0,x_chl_ind_p1,m_ind_total_p0,m_ind_total_p1,product_share_india_p0,product_share_india_p1,chile_share_product_p0,chile_share_product_p1,delta_product_share_india,delta_chile_share_product,avg_exports_p0,avg_exports_p1,avg_india_imports_p0,avg_india_imports_p1,growth_india_imports_pct,growth_chile_exports_pct,new_import_demand,sin_demanda,chile_entry,no_chile_presence,demand_dynamic,chile_competitive,quadrant_code,quadrant_name,d_aap_original,d_aap_expanded,d_aap_covered_p0,d_aap_covered_p1,d_aap_covered_only_p1,d_aap_covered_only_p0,d_added_2017,d_maintained_2017,d_removed_2017,concession_pct_min,concession_pct_max,d_partial_coverage,d_copper_260300,hs2,hs4,description_hs12
780600,32246471.0,9741355.999999998,95729.0,429915.0,1188760914470.0,2078907340881.0,2.7126119817269432e-05,4.685805763652652e-06,0.0029686659355685,0.0441329728633262,-2.244031405361678e-05,0.0411643069277576,31909.666666666668,143305.0,10748823.666666666,3247118.666666666,-69.79093929379125,349.09588525943025,0,0,0,0,0,1,3,estrella_menguante,0,1,0,1,1,0,1,0,0,5.0,95.0,1,0,78,7806,Lead: articles n.e.c. in chapter 78
610590,1880921.0,9717930.0,0.0,0.0,1188760914470.0,2078907340881.0,1.582253401087463e-06,4.674537344161637e-06,0.0,0.0,3.0922839430741737e-06,0.0,0.0,0.0,626973.6666666667,3239310.0,416.658062725654,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,61,6105,"Shirts: men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted"
710590,1361973.0,9692743.0,0.0,0.0,1188760914470.0,2078907340881.0,1.1457080927052731e-06,4.662421845070019e-06,0.0,0.0,3.516713752364746e-06,0.0,0.0,0.0,453991.0,3230914.333333333,611.6692474814112,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,71,7105,"Stones: precious and semi-precious, dust and powder, of natural or synthetic precious or semi-precious stones, excluding diamonds"
860390,4247915.0,9681073.000000002,0.0,0.0,1188760914470.0,2078907340881.0,3.573397264574349e-06,4.65680831926706e-06,0.0,0.0,1.0834110546927105e-06,0.0,0.0,0.0,1415971.6666666667,3227024.333333334,127.90175886287749,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,86,8603,"Railway or tramway coaches, vans and trucks: self-propelled, powered other than from an external source of electricity (excluding those of heading no. 8604)"
520822,9964320.0,9673604.0,0.0,0.0,1188760914470.0,2078907340881.0,8.382106005262225e-06,4.65321556654878e-06,0.0,0.0,-3.728890438713445e-06,0.0,0.0,0.0,3321440.0,3224534.6666666665,-2.917569889365257,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,52,5208,"Fabrics, woven: containing 85% or more by weight of cotton, bleached, plain weave, weighing more than 100g/m2 but not more than 200g/m2"
210220,7175566.999999999,9651256.0,0.0,0.0,1188760914470.0,2078907340881.0,6.0361733908446775e-06,4.642465688687206e-06,0.0,0.0,-1.3937077021574711e-06,0.0,0.0,0.0,2391855.6666666665,3217085.333333333,34.501649834779634,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,21,2102,"Yeasts: inactive, other single-cell micro-organisms, dead"
842831,27837810.000000004,9636672.0,0.0,0.0,1188760914470.0,2078907340881.0,2.3417501081292937e-05,4.635450465010224e-06,0.0,0.0,-1.8782050616282715e-05,0.0,0.0,0.0,9279270.000000002,3212224.0,-65.3827941206582,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,84,8428,"Elevators and conveyors: continuous-action, for goods and materials, specially designed for underground use, n.e.c. in item no. 8428.20"
470691,1228951.0,9636634.0,0.0,0.0,1188760914470.0,2078907340881.0,1.033808384041562e-06,4.635432186177276e-06,0.0,0.0,3.601623802135714e-06,0.0,0.0,0.0,409650.3333333333,3212211.333333333,684.1349248261322,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,47,4706,"Pulp: of fibrous cellulosic material, other than of bamboo or fibres derived from recovered (waste and scrap) paper or paperboard or from cotton linters pulp, mechanical"
910990,8790593.0,9615496.0,0.0,0.0,1188760914470.0,2078907340881.0,7.394752715199439e-06,4.625264344838545e-06,0.0,0.0,-2.769488370360894e-06,0.0,0.0,0.0,2930197.6666666665,3205165.333333333,9.383928934032104,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,91,9109,"Clock movements: complete and assembled, other than electrically operated"
551692,2870429.0,9609946.0,0.0,0.0,1188760914470.0,2078907340881.0,2.414639449413391e-06,4.622594673184181e-06,0.0,0.0,2.2079552237707896e-06,0.0,0.0,0.0,956809.6666666666,3203315.333333333,234.79128032778377,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,55,5516,"Fabrics, woven: dyed, of artificial staple fibres, n.e.c. in heading no. 5516"
847690,6459459.0,9597595.0,1494.0,0.0,1188760914470.0,2078907340881.0,5.433774715649951e-06,4.616653571453901e-06,0.0002312887193803,0.0,-8.171211441960498e-07,-0.0002312887193803,498.0,0.0,2153153.0,3199198.333333333,48.58202521294741,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,84,8476,Machines: parts of automatic goods-vending machines
441510,11664389.000000002,9590972.0,0.0,0.0,1188760914470.0,2078907340881.0,9.812224525568692e-06,4.613467763279692e-06,0.0,0.0,-5.1987567622890015e-06,0.0,0.0,0.0,3888129.666666667,3196990.6666666665,-17.775616022408048,,0,0,0,1,0,0,4,retirada,0,1,0,1,1,0,1,0,0,5.0,95.0,1,0,44,4415,"Wood: cases, boxes, crates, drums, similar packings and cable-drums"
720120,240068.0,9582001.0,0.0,0.0,1188760914470.0,2078907340881.0,2.0194809324382314e-07,4.609152515638016e-06,0.0,0.0,4.407204422394193e-06,0.0,0.0,0.0,80022.66666666667,3194000.333333333,3891.3695286335537,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,72,7201,"Iron: non-alloy pig iron containing by weight more than 0.5% of phosphorus, in pigs, blocks or other primary forms"
330520,3540861.9999999995,9577961.0,0.0,0.0,1188760914470.0,2078907340881.0,2.978615764448031e-06,4.607209187082407e-06,0.0,0.0,1.628593422634376e-06,0.0,0.0,0.0,1180287.3333333333,3192653.6666666665,170.49800302864105,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,33,3305,Hair preparations: for permanent waving or straightening
290621,6630623.000000001,9574290.0,0.0,0.0,1188760914470.0,2078907340881.0,5.577759934137988e-06,4.6054433556151685e-06,0.0,0.0,-9.72316578522819e-07,0.0,0.0,0.0,2210207.666666667,3191430.0,44.39502894373573,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,29,2906,"Alcohols: aromatic alcohols and derivatives, benzyl alcohol"
910529,8847286.0,9570063.0,5662.0,0.0,1188760914470.0,2078907340881.0,7.442443549672472e-06,4.603410075960574e-06,0.0006399702688485,0.0,-2.8390334737118973e-06,-0.0006399702688485,1887.3333333333333,0.0,2949095.333333333,3190021.0,8.169477057710118,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,91,9105,"Clocks: (excluding those with watch movements and instrument panel clocks), wall clocks, other than electrically operated"
490290,15285162.0,9498632.0,0.0,0.0,1188760914470.0,2078907340881.0,1.285806238575296e-05,4.569050199214106e-06,0.0,0.0,-8.289012186538855e-06,0.0,0.0,0.0,5095054.0,3166210.6666666665,-37.85717154976833,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,49,4902,"Newspapers, journals and periodicals: whether or not illustrated or containing advertising material, appearing less frequently than four times a week"
410229,19001362.0,9474535.0,0.0,0.0,1188760914470.0,2078907340881.0,1.598417458776529e-05,4.557459014014968e-06,0.0,0.0,-1.1426715573750325e-05,0.0,0.0,0.0,6333787.333333333,3158178.333333333,-50.13760066252093,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,41,4102,"Hides and skins: raw, of animals n.e.c. in this chapter, fresh, salted, dried, limed, pickled or otherwise preserved, (but not tanned, parchment-dressed or further prepared), whether or not dehaired or split"
820190,2468939.0,9454276.999999998,0.0,0.0,1188760914470.0,2078907340881.0,2.0769012254249277e-06,4.547714471965577e-06,0.0,0.0,2.47081324654065e-06,0.0,0.0,0.0,822979.6666666666,3151425.666666666,282.9287398352085,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,82,8201,"Tools, hand: forks, scythes, sickles, hay knives, timber wedges, and other hand tools of a kind used in agriculture, horticulture or forestry n.e.c. in heading 8201"
440725,3641842.0,9443757.0,0.0,0.0,1188760914470.0,2078907340881.0,3.0635613567625475e-06,4.5426541213702775e-06,0.0,0.0,1.47909276460773e-06,0.0,0.0,0.0,1213947.3333333333,3147919.0,159.31265002710168,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,44,4407,"Wood, tropical: dark red meranti, light red meranti and meranti bakau, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm"
440391,9409770.0,9432565.000000002,0.0,0.0,1188760914470.0,2078907340881.0,7.915611865650272e-06,4.537270524044938e-06,0.0,0.0,-3.378341341605334e-06,0.0,0.0,0.0,3136590.0,3144188.333333334,0.2422482164813999,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,44,4403,"Wood: oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated"
520291,169491.0,9421852.0,0.0,0.0,1188760914470.0,2078907340881.0,1.425778707365781e-07,4.532117336219134e-06,0.0,0.0,4.389539465482556e-06,0.0,0.0,0.0,56497.0,3140617.333333333,5458.909912620729,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,52,5202,Cotton: garnetted stock waste
520829,3988187.0,9414122.0,0.0,0.0,1188760914470.0,2078907340881.0,3.3549109425237983e-06,4.528399036779812e-06,0.0,0.0,1.1734880942560132e-06,0.0,0.0,0.0,1329395.6666666667,3138040.6666666665,136.0501651502299,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,52,5208,"Fabrics, woven: containing 85% or more by weight of cotton, bleached, of weaves n.e.c. in item no. 5208.2, weighing not more than 200g/m2"
960920,10918890.0,9407402.0,0.0,0.0,1188760914470.0,2078907340881.0,9.185101787156338e-06,4.525166569479392e-06,0.0,0.0,-4.6599352176769456e-06,0.0,0.0,0.0,3639630.0,3135800.6666666665,-13.842872306617249,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,96,9609,Pencil leads: black or coloured
551229,4203027.0,9370607.0,0.0,300.0,1188760914470.0,2078907340881.0,3.535636938293759e-06,4.507467367943836e-06,0.0,3.201500180297819e-05,9.718304296500763e-07,3.201500180297819e-05,0.0,100.0,1401009.0,3123535.6666666665,122.94900794118142,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,0,0,0,0,,,0,0,55,5512,"Fabrics, woven: of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic staple fibres, other than unbleached or bleached"
732391,5742734.0,9361152.0,0.0,0.0,1188760914470.0,2078907340881.0,4.830857012623395e-06,4.502919305693023e-06,0.0,0.0,-3.2793770693037257e-07,0.0,0.0,0.0,1914244.6666666667,3120384.0,63.008629687532114,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,73,7323,"Cast iron: table, kitchen and other household articles and parts thereof, of cast iron, not enamelled"
721631,8086422.000000001,9355767.0,0.0,0.0,1188760914470.0,2078907340881.0,6.802395588187109e-06,4.500329002655409e-06,0.0,0.0,-2.3020665855316997e-06,0.0,0.0,0.0,2695474.0000000005,3118589.0,15.697239149774768,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,72,7216,"Iron or non-alloy steel: U sections, hot-rolled, hot-drawn or extruded, of a height of 80mm or more"
293959,2917645.0,9318823.999999998,0.0,0.0,1188760914470.0,2078907340881.0,2.4543581173349814e-06,4.482558609875736e-06,0.0,0.0,2.0282004925407543e-06,0.0,0.0,0.0,972548.3333333334,3106274.666666666,219.3954027991753,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,29,2939,"Alkaloids vegetable: theophylline and aminophylline (theophylline-ethylenediamine) and their derivatives: salts thereof, other than fenetylline"
731420,2551898.0,9289804.000000002,0.0,0.0,1188760914470.0,2078907340881.0,2.14668733547464e-06,4.46859935376589e-06,0.0,0.0,2.3219120182912505e-06,0.0,0.0,0.0,850632.6666666666,3096601.333333334,264.0350829069188,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,73,7314,"Iron or steel wire: grill, netting and fencing, welded at intersections, of wire with a maximum cross-sectional dimension of 3mm or more and mesh size 100cm2 or more"
400251,3400927.0,9266687.0,0.0,0.0,1188760914470.0,2078907340881.0,2.860900756916522e-06,4.457479570048062e-06,0.0,0.0,1.5965788131315398e-06,0.0,0.0,0.0,1133642.3333333333,3088895.6666666665,172.47532805026395,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,40,4002,"Rubber: synthetic, acrylonitrile-butadiene rubber (NBR), latex, in primary forms or in plates, sheets or strip"
870290,4903826.0,9254785.0,0.0,0.0,1188760914470.0,2078907340881.0,4.125157498290002e-06,4.45175444715973e-06,0.0,0.0,3.2659694886972826e-07,0.0,0.0,0.0,1634608.6666666667,3084928.333333333,88.72580307702597,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,87,8702,"Vehicles: public transport type (carries 10 or more passengers), other than compression-ignition internal combustion piston engine (diesel or semi-diesel)"
392073,24177175.000000007,9249739.999999998,0.0,0.0,1188760914470.0,2078907340881.0,2.0338130826566767e-05,4.449327691574816e-06,0.0,0.0,-1.588880313499195e-05,0.0,0.0,0.0,8059058.333333336,3083246.666666666,-61.74184949234145,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,39,3920,"Plastics: plates, sheets, film, foil and strip (not self-adhesive), of cellulose acetate, non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
691410,4976146.0,9203739.999999998,0.0,0.0,1188760914470.0,2078907340881.0,4.185993953391862e-06,4.427200683268372e-06,0.0,0.0,2.412067298765102e-07,0.0,0.0,0.0,1658715.3333333333,3067913.333333333,84.95719378008599,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,69,6914,Ceramic articles n.e.c. in chapter 69: of porcelain or china
120922,707458.0,9188533.0,0.0,0.0,1188760914470.0,2078907340881.0,5.951221910045846e-07,4.419885782935415e-06,0.0,0.0,3.824763591930831e-06,0.0,0.0,0.0,235819.3333333333,3062844.333333333,1198.809681988189,,0,0,0,1,1,0,2,oportunidad_perdida,0,1,0,1,1,0,1,0,0,50.0,50.0,0,0,12,1209,"Seeds of forage plants: clover (Trifolium spp.) seeds, of a kind used for sowing"
520839,2890304.0,9178394.0,0.0,0.0,1188760914470.0,2078907340881.0,2.4313585388098163e-06,4.415008701691523e-06,0.0,0.0,1.9836501628817067e-06,0.0,0.0,0.0,963434.6666666666,3059464.6666666665,217.55808385553905,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,52,5208,"Fabrics, woven: containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5208.3 weighing not more than 200g/m2"
420100,2953752.0,9171884.0,0.0,0.0,1188760914470.0,2078907340881.0,2.484731760647521e-06,4.411877248994241e-06,0.0,0.0,1.92714548834672e-06,0.0,0.0,0.0,984584.0,3057294.6666666665,210.5163872931783,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,42,4201,"Saddlery and harness: for any animal (including traces, leads, knee pads, muzzles, saddle cloths, saddle bags, dog coats and the like), of any materials"
390311,135230308.0,9160603.0,107188.0,0.0,1188760914470.0,2078907340881.0,0.0001137573639526,4.406450840718046e-06,0.0007926329650894,0.0,-0.0001093509131118,-0.0007926329650894,35729.333333333336,0.0,45076769.333333336,3053534.333333333,-93.2259246203891,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,39,3903,"Styrene polymers: expansible polystyrene, in primary forms"
851090,2796128.0,9150250.0,0.0,0.0,1188760914470.0,2078907340881.0,2.352136553250182e-06,4.4014708207833375e-06,0.0,0.0,2.0493342675331555e-06,0.0,0.0,0.0,932042.6666666666,3050083.333333333,227.2471789560421,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,85,8510,Shavers and hair clippers: parts of those with self-contained electric motor
811020,7560853.0,9148343.0,0.0,0.0,1188760914470.0,2078907340881.0,6.36028061485429e-06,4.400553511982459e-06,0.0,0.0,-1.959727102871831e-06,0.0,0.0,0.0,2520284.333333333,3049447.6666666665,20.99617596056953,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,81,8110,Antimony: waste and scrap
640320,22821365.0,9141128.0,0.0,0.0,1188760914470.0,2078907340881.0,1.919760712369546e-05,4.397082938831786e-06,0.0,0.0,-1.4800524184863674e-05,0.0,0.0,0.0,7607121.666666667,3047042.6666666665,-59.94486745205644,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,64,6403,"Footwear: with outer soles of leather, uppers consisting of leather straps across instep and around the big toe"
610839,2421956.0,9136682.0,0.0,0.0,1188760914470.0,2078907340881.0,2.037378559909846e-06,4.394944315376776e-06,0.0,0.0,2.357565755466929e-06,0.0,0.0,0.0,807318.6666666666,3045560.6666666665,277.2439301126858,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,61,6108,"Nightdresses and pyjamas: women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted"
950640,6343063.0,9135772.0,0.0,0.0,1188760914470.0,2078907340881.0,5.335860998448125e-06,4.394506585429844e-06,0.0,0.0,-9.413544130182804e-07,0.0,0.0,0.0,2114354.333333333,3045257.333333333,44.02776702675033,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,95,9506,Table-tennis articles and equipment
870130,28239616.000000004,9108689.0,0.0,0.0,1188760914470.0,2078907340881.0,2.3755505128287653e-05,4.381479068778466e-06,0.0,0.0,-1.9374026059509183e-05,0.0,0.0,0.0,9413205.333333334,3036229.6666666665,-67.74499695746572,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,87,8701,Tractors: track-laying
382600,21316445.0,9101948.0,0.0,0.0,1188760914470.0,2078907340881.0,1.7931650292778825e-05,4.378236500017732e-06,0.0,0.0,-1.3553413792761094e-05,0.0,0.0,0.0,7105481.666666667,3033982.6666666665,-57.30081634156164,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,38,3826,Biodiesel and mixtures thereof: not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals
600643,2440112.0,9090721.0,0.0,0.0,1188760914470.0,2078907340881.0,2.0526516058007387e-06,4.372836066925201e-06,0.0,0.0,2.320184461124462e-06,0.0,0.0,0.0,813370.6666666666,3030240.333333333,272.55343197361435,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,60,6006,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, of yarns of different colours"
081190,1449486.0,9083149.0,73934.0,1396494.0,1188760914470.0,2078907340881.0,1.2193250824083851e-06,4.369193768949193e-06,0.0510070466358419,0.1537455787634883,3.1498686865408075e-06,0.1027385321276463,24644.666666666668,465498.0,483162.0,3027716.333333333,526.6462042406757,1788.838693970298,0,0,0,0,1,1,1,estrella_naciente,0,1,0,1,1,0,1,0,0,50.0,50.0,0,0,08,0811,"Fruit, edible: fruit and nuts n.e.c. in heading no. 0811, uncooked or cooked, frozen whether or not containing added sugar or other sweetening matter"
520513,630694.0,9081537.0,0.0,0.0,1188760914470.0,2078907340881.0,5.305473895742863e-07,4.368418361614628e-06,0.0,0.0,3.837870972040342e-06,0.0,0.0,0.0,210231.3333333333,3027179.0,1339.927603560522,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,52,5205,"Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale"
520833,2880905.9999999995,9050131.0,0.0,998.0,1188760914470.0,2078907340881.0,2.4234528280099363e-06,4.353311387204363e-06,0.0,0.0001102746468531,1.9298585591944267e-06,0.0001102746468531,0.0,332.6666666666667,960302.0,3016710.333333333,214.141835936334,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,0,0,0,0,,,0,0,52,5208,"Fabrics, woven: containing 85% or more by weight of cotton, dyed, 3-thread or 4-thread twill, including cross twill, weighing not more than 200g/m2"
262190,6767883.0,9014808.0,1047.0,0.0,1188760914470.0,2078907340881.0,5.693224699448845e-06,4.336320249934613e-06,0.0001547012559171,0.0,-1.356904449514232e-06,-0.0001547012559171,349.0,0.0,2255961.0,3004936.0,33.19982038696592,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,26,2621,Slag and ash n.e.c. in chapter 26: including seaweed ash (kelp) but excluding ash and residues from the incineration of municipal waste
843830,10553215.0,8967803.0,0.0,0.0,1188760914470.0,2078907340881.0,8.877491572563244e-06,4.313709814598866e-06,0.0,0.0,-4.5637817579643775e-06,0.0,0.0,0.0,3517738.333333333,2989267.6666666665,-15.023023789432887,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,84,8438,"Machinery: industrial, for sugar manufacture"
854099,15612752.0,8967403.0,0.0,0.0,1188760914470.0,2078907340881.0,1.3133635039608302e-05,4.313517405830984e-06,0.0,0.0,-8.820117633777319e-06,0.0,0.0,0.0,5204250.666666667,2989134.333333333,-42.56359801270141,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,85,8540,"Valves and tubes: parts of the valves and tubes of heading no. 8540, excluding parts of cathode-ray tubes"
900850,11478445.0,8967127.0,0.0,0.0,1188760914470.0,2078907340881.0,9.655806193054031e-06,4.313384643781145e-06,0.0,0.0,-5.342421549272886e-06,0.0,0.0,0.0,3826148.3333333335,2989042.333333333,-21.878555849681725,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,90,9008,"Image projectors, photographic enlargers and reducers, excluding cinematographic"
711100,1021693.0,8963009.0,0.0,0.0,1188760914470.0,2078907340881.0,8.594604579975731e-07,4.311403795515798e-06,0.0,0.0,3.4519433375182253e-06,0.0,0.0,0.0,340564.3333333333,2987669.6666666665,777.2702759047971,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,71,7111,"Base metals, silver or gold, clad with platinum: not further worked than semi-manufactured"
580410,27511315.0,8959520.999999998,0.0,0.0,1188760914470.0,2078907340881.0,2.3142849554626974e-05,4.309725991059866e-06,0.0,0.0,-1.883312356356711e-05,0.0,0.0,0.0,9170438.333333334,2986506.9999999995,-67.43332334350431,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,58,5804,"Tulles and other net fabrics: excluding woven, knitted or crocheted fabrics, (other than fabrics of headings 60.02 to 60.06)"
560749,2628074.0,8937948.0,0.0,937.0,1188760914470.0,2078907340881.0,2.210767504222417e-06,4.299348905186065e-06,0.0,0.0001048339059479,2.088581400963648e-06,0.0001048339059479,0.0,312.3333333333333,876024.6666666666,2979316.0,240.0949897149015,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,0,0,0,0,,,0,0,56,5607,"Twine, cordage, ropes, cables: of polyethylene or polypropylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed"
410621,50043088.0,8904625.000000002,0.0,0.0,1188760914470.0,2078907340881.0,4.2096848399756926e-05,4.283319811755726e-06,0.0,0.0,-3.78135285880012e-05,0.0,0.0,0.0,16681029.333333334,2968208.333333334,-82.20608408497893,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,41,4106,"Tanned or crust hides and skins: of goats or kids, without hair on, whether or not split, but not further prepared, in the wet state (including wet blue)"
570231,4625106.0,8877297.0,0.0,0.0,1188760914470.0,2078907340881.0,3.890694877078852e-06,4.270174444734019e-06,0.0,0.0,3.794795676551669e-07,0.0,0.0,0.0,1541702.0,2959099.0,91.93715776460044,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,57,5702,"Carpets and other textile floor coverings: woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20"
900140,22573921.0,8845405.0,0.0,0.0,1188760914470.0,2078907340881.0,1.8989454250406957e-05,4.254833693670778e-06,0.0,0.0,-1.4734620556736177e-05,0.0,0.0,0.0,7524640.333333333,2948468.333333333,-60.81582371090959,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,90,9001,"Lenses, spectacle: unmounted, of glass, excluding elements of glass not optically worked"
551614,12597931.0,8795827.0,0.0,0.0,1188760914470.0,2078907340881.0,1.0597531300578375e-05,4.230985588935629e-06,0.0,0.0,-6.366545711642748e-06,0.0,0.0,0.0,4199310.333333333,2931942.333333333,-30.180384382165613,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,55,5516,"Fabrics, woven: printed, containing 85% or more by weight of artificial staple fibres"
540412,2721019.9999999995,8760258.0,0.0,0.0,1188760914470.0,2078907340881.0,2.288954798966574e-06,4.213876120273632e-06,0.0,0.0,1.9249213213070576e-06,0.0,0.0,0.0,907006.6666666664,2920086.0,221.94757848159887,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,54,5404,Monofilament of polypropylene: of 67 decitex or more and of which no cross-sectional dimension exceeds 1mm
470693,450493.00000000006,8756002.0,0.0,0.0,1188760914470.0,2078907340881.0,3.789601378346536e-07,4.211828890983366e-06,0.0,0.0,3.8328687531487125e-06,0.0,0.0,0.0,150164.33333333334,2918667.333333333,1843.6488469299188,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,47,4706,"Pulp: of fibrous cellulosic material, other than of bamboo or fibres derived from recovered (waste and scrap) paper or paperboard or from cotton linters pulp, obtained by a combination of mechanical and chemical processes"
780419,9571038.0,8750286.0,0.0,0.0,1188760914470.0,2078907340881.0,8.051272449739967e-06,4.20907936969033e-06,0.0,0.0,-3.842193080049637e-06,0.0,0.0,0.0,3190346.0,2916762.0,-8.57537082184816,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,78,7804,"Lead: plates, sheets, strip and foil, of a thickness (excluding any backing) exceeding 0.2mm"
