hs6,year,direction,trade_value_usd,quantity_tons,positive_trade,zero_trade,regime_calendar,regime_full_year,d_aap_original,d_aap_expanded,d_covered_current_calendar,d_covered_current_full_year,d_added_2017,d_maintained_2017,d_removed_2017,d_copper_260300
030433,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030433,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030439,2012,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030439,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030439,2013,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030439,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030439,2014,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030439,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030439,2015,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030439,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030439,2016,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030439,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030439,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,1,1,0,1,0,0,0
030439,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030439,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030439,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030439,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030439,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030439,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030439,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030439,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030439,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030439,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030439,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030439,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030439,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030439,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030439,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030441,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030441,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030441,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030441,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030441,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030441,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030441,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030441,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030441,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030441,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030441,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030441,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2023,CHL_IND,50.0,0.049,1,0,expanded,expanded,0,0,0,0,0,0,0,0
030441,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030441,2024,CHL_IND,16.0,0.016,1,0,expanded,expanded,0,0,0,0,0,0,0,0
030441,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030442,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030442,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030442,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030442,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030442,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030442,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030442,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030442,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030442,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030442,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030442,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030442,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030442,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030443,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030443,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030443,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030443,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030443,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030443,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030443,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030443,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030443,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030443,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030443,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030443,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030443,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030444,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030444,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030444,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030444,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030444,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030444,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030444,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030444,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030444,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030444,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030444,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030444,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030444,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030445,2012,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030445,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030445,2013,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030445,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030445,2014,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030445,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030445,2015,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030445,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030445,2016,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030445,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030445,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,1,1,0,1,0,0,0
030445,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030445,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030445,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030445,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030445,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030445,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030445,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030445,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030445,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030445,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030445,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030445,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030445,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030445,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030445,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030446,2012,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030446,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030446,2013,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030446,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030446,2014,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030446,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030446,2015,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030446,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030446,2016,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030446,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030446,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,1,1,0,1,0,0,0
030446,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030446,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030446,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030446,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030446,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030446,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030446,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030446,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030446,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030446,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030446,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030446,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030446,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030446,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030446,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030449,2012,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030449,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030449,2013,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030449,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030449,2014,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030449,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030449,2015,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030449,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030449,2016,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030449,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030449,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,1,1,0,1,0,0,0
030449,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030449,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030449,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030449,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030449,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030449,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030449,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030449,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030449,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030449,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030449,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030449,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030449,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030449,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030449,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030451,2012,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030451,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030451,2013,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030451,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030451,2014,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030451,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030451,2015,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030451,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030451,2016,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
030451,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030451,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,1,1,0,1,0,0,0
030451,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030451,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030451,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030451,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030451,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030451,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030451,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030451,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030451,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030451,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030451,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030451,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030451,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030451,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
030451,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030452,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030452,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030452,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030452,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030452,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030452,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030452,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030452,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030452,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030452,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030452,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030452,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030452,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030453,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030453,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030453,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030453,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030453,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030453,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030453,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030453,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030453,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030453,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
030453,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030453,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
030453,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030453,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030453,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030453,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030453,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030453,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030453,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
030453,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
