hs6,m_ind_world_p0,m_ind_world_p1,x_chl_ind_p0,x_chl_ind_p1,m_ind_total_p0,m_ind_total_p1,product_share_india_p0,product_share_india_p1,chile_share_product_p0,chile_share_product_p1,delta_product_share_india,delta_chile_share_product,avg_exports_p0,avg_exports_p1,avg_india_imports_p0,avg_india_imports_p1,growth_india_imports_pct,growth_chile_exports_pct,new_import_demand,sin_demanda,chile_entry,no_chile_presence,demand_dynamic,chile_competitive,quadrant_code,quadrant_name,d_aap_original,d_aap_expanded,d_added_2017,d_maintained_2017,d_removed_2017,concession_pct_min,concession_pct_max,d_partial_coverage,d_copper_260300,hs2,hs4,description_hs12
390311,135230308.0,9160603.0,107188.0,0.0,1188760914470.0,2078907340881.0,0.00011375736395260892,4.406450840718046e-06,0.0007926329650894532,0.0,-0.00010935091311189088,-0.0007926329650894532,35729.333333333336,0.0,45076769.333333336,3053534.3333333335,-93.2259246203891,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,,,0,0,39,3903,"Styrene polymers: expansible polystyrene, in primary forms"
851090,2796128.0,9150250.0,0.0,0.0,1188760914470.0,2078907340881.0,2.352136553250182e-06,4.4014708207833375e-06,0.0,0.0,2.0493342675331555e-06,0.0,0.0,0.0,932042.6666666666,3050083.3333333335,227.24717895604206,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,85,8510,Shavers and hair clippers: parts of those with self-contained electric motor
811020,7560853.0,9148343.0,0.0,0.0,1188760914470.0,2078907340881.0,6.36028061485429e-06,4.400553511982459e-06,0.0,0.0,-1.959727102871831e-06,0.0,0.0,0.0,2520284.3333333335,3049447.6666666665,20.99617596056953,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,81,8110,Antimony: waste and scrap
640320,22821365.0,9141128.0,0.0,0.0,1188760914470.0,2078907340881.0,1.919760712369546e-05,4.397082938831786e-06,0.0,0.0,-1.4800524184863674e-05,0.0,0.0,0.0,7607121.666666667,3047042.6666666665,-59.944867452056435,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,64,6403,"Footwear: with outer soles of leather, uppers consisting of leather straps across instep and around the big toe"
610839,2421956.0,9136682.0,0.0,0.0,1188760914470.0,2078907340881.0,2.037378559909846e-06,4.3949443153767755e-06,0.0,0.0,2.3575657554669295e-06,0.0,0.0,0.0,807318.6666666666,3045560.6666666665,277.2439301126858,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,61,6108,"Nightdresses and pyjamas: women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted"
950640,6343063.0,9135772.0,0.0,0.0,1188760914470.0,2078907340881.0,5.335860998448125e-06,4.394506585429844e-06,0.0,0.0,-9.413544130182804e-07,0.0,0.0,0.0,2114354.3333333335,3045257.3333333335,44.02776702675033,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,95,9506,Table-tennis articles and equipment
870130,28239616.000000004,9108689.0,0.0,0.0,1188760914470.0,2078907340881.0,2.3755505128287653e-05,4.381479068778466e-06,0.0,0.0,-1.9374026059509186e-05,0.0,0.0,0.0,9413205.333333334,3036229.6666666665,-67.74499695746572,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,87,8701,Tractors: track-laying
382600,21316445.0,9101948.0,0.0,0.0,1188760914470.0,2078907340881.0,1.7931650292778825e-05,4.378236500017732e-06,0.0,0.0,-1.3553413792761094e-05,0.0,0.0,0.0,7105481.666666667,3033982.6666666665,-57.30081634156164,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,38,3826,Biodiesel and mixtures thereof: not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals
600643,2440112.0,9090721.0,0.0,0.0,1188760914470.0,2078907340881.0,2.0526516058007387e-06,4.372836066925201e-06,0.0,0.0,2.320184461124462e-06,0.0,0.0,0.0,813370.6666666666,3030240.3333333335,272.55343197361435,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,60,6006,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, of yarns of different colours"
081190,1449486.0,9083149.0,73934.0,1396494.0,1188760914470.0,2078907340881.0,1.2193250824083851e-06,4.369193768949193e-06,0.05100704663584195,0.1537455787634883,3.1498686865408075e-06,0.10273853212764635,24644.666666666668,465498.0,483162.0,3027716.3333333335,526.6462042406757,1788.838693970298,0,0,0,0,1,1,1,estrella_naciente,0,1,1,0,0,50.0,50.0,0,0,08,0811,"Fruit, edible: fruit and nuts n.e.c. in heading no. 0811, uncooked or cooked, frozen whether or not containing added sugar or other sweetening matter"
520513,630694.0,9081537.0,0.0,0.0,1188760914470.0,2078907340881.0,5.305473895742863e-07,4.368418361614628e-06,0.0,0.0,3.837870972040342e-06,0.0,0.0,0.0,210231.33333333334,3027179.0,1339.9276035605221,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,52,5205,"Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale"
520833,2880905.9999999995,9050131.0,0.0,998.0,1188760914470.0,2078907340881.0,2.4234528280099363e-06,4.353311387204363e-06,0.0,0.00011027464685317815,1.9298585591944267e-06,0.00011027464685317815,0.0,332.6666666666667,960301.9999999999,3016710.3333333335,214.141835936334,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,,,0,0,52,5208,"Fabrics, woven: containing 85% or more by weight of cotton, dyed, 3-thread or 4-thread twill, including cross twill, weighing not more than 200g/m2"
262190,6767883.0,9014808.0,1047.0,0.0,1188760914470.0,2078907340881.0,5.693224699448845e-06,4.336320249934613e-06,0.0001547012559171014,0.0,-1.356904449514232e-06,-0.0001547012559171014,349.0,0.0,2255961.0,3004936.0,33.19982038696592,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,,,0,0,26,2621,Slag and ash n.e.c. in chapter 26: including seaweed ash (kelp) but excluding ash and residues from the incineration of municipal waste
843830,10553215.0,8967803.0,0.0,0.0,1188760914470.0,2078907340881.0,8.877491572563244e-06,4.313709814598866e-06,0.0,0.0,-4.5637817579643775e-06,0.0,0.0,0.0,3517738.3333333335,2989267.6666666665,-15.023023789432887,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,84,8438,"Machinery: industrial, for sugar manufacture"
854099,15612752.0,8967403.0,0.0,0.0,1188760914470.0,2078907340881.0,1.3133635039608302e-05,4.313517405830984e-06,0.0,0.0,-8.820117633777319e-06,0.0,0.0,0.0,5204250.666666667,2989134.3333333335,-42.56359801270141,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,85,8540,"Valves and tubes: parts of the valves and tubes of heading no. 8540, excluding parts of cathode-ray tubes"
900850,11478445.0,8967127.0,0.0,0.0,1188760914470.0,2078907340881.0,9.655806193054031e-06,4.313384643781145e-06,0.0,0.0,-5.342421549272886e-06,0.0,0.0,0.0,3826148.3333333335,2989042.3333333335,-21.878555849681725,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,90,9008,"Image projectors, photographic enlargers and reducers, excluding cinematographic"
711100,1021693.0,8963009.0,0.0,0.0,1188760914470.0,2078907340881.0,8.594604579975731e-07,4.311403795515798e-06,0.0,0.0,3.4519433375182253e-06,0.0,0.0,0.0,340564.3333333333,2987669.6666666665,777.2702759047971,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,71,7111,"Base metals, silver or gold, clad with platinum: not further worked than semi-manufactured"
580410,27511315.0,8959520.999999998,0.0,0.0,1188760914470.0,2078907340881.0,2.3142849554626978e-05,4.309725991059866e-06,0.0,0.0,-1.883312356356711e-05,0.0,0.0,0.0,9170438.333333334,2986506.9999999995,-67.43332334350431,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,58,5804,"Tulles and other net fabrics: excluding woven, knitted or crocheted fabrics, (other than fabrics of headings 60.02 to 60.06)"
560749,2628074.0,8937948.0,0.0,937.0,1188760914470.0,2078907340881.0,2.210767504222417e-06,4.299348905186065e-06,0.0,0.00010483390594798717,2.088581400963648e-06,0.00010483390594798717,0.0,312.3333333333333,876024.6666666666,2979316.0,240.0949897149015,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,,,0,0,56,5607,"Twine, cordage, ropes, cables: of polyethylene or polypropylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed"
410621,50043088.0,8904625.000000002,0.0,0.0,1188760914470.0,2078907340881.0,4.2096848399756926e-05,4.283319811755726e-06,0.0,0.0,-3.78135285880012e-05,0.0,0.0,0.0,16681029.333333334,2968208.333333334,-82.20608408497893,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,41,4106,"Tanned or crust hides and skins: of goats or kids, without hair on, whether or not split, but not further prepared, in the wet state (including wet blue)"
570231,4625106.0,8877297.0,0.0,0.0,1188760914470.0,2078907340881.0,3.890694877078852e-06,4.270174444734019e-06,0.0,0.0,3.794795676551669e-07,0.0,0.0,0.0,1541702.0,2959099.0,91.93715776460043,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,57,5702,"Carpets and other textile floor coverings: woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20"
900140,22573921.0,8845405.0,0.0,0.0,1188760914470.0,2078907340881.0,1.8989454250406953e-05,4.254833693670778e-06,0.0,0.0,-1.4734620556736177e-05,0.0,0.0,0.0,7524640.333333333,2948468.3333333335,-60.81582371090959,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,90,9001,"Lenses, spectacle: unmounted, of glass, excluding elements of glass not optically worked"
551614,12597931.0,8795827.0,0.0,0.0,1188760914470.0,2078907340881.0,1.0597531300578377e-05,4.230985588935629e-06,0.0,0.0,-6.366545711642748e-06,0.0,0.0,0.0,4199310.333333333,2931942.3333333335,-30.180384382165613,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,55,5516,"Fabrics, woven: printed, containing 85% or more by weight of artificial staple fibres"
540412,2721019.9999999995,8760258.0,0.0,0.0,1188760914470.0,2078907340881.0,2.288954798966574e-06,4.213876120273632e-06,0.0,0.0,1.9249213213070576e-06,0.0,0.0,0.0,907006.6666666665,2920086.0,221.94757848159887,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,54,5404,Monofilament of polypropylene: of 67 decitex or more and of which no cross-sectional dimension exceeds 1mm
470693,450493.00000000006,8756002.0,0.0,0.0,1188760914470.0,2078907340881.0,3.789601378346536e-07,4.211828890983366e-06,0.0,0.0,3.8328687531487125e-06,0.0,0.0,0.0,150164.33333333334,2918667.3333333335,1843.6488469299188,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,47,4706,"Pulp: of fibrous cellulosic material, other than of bamboo or fibres derived from recovered (waste and scrap) paper or paperboard or from cotton linters pulp, obtained by a combination of mechanical and chemical processes"
780419,9571038.0,8750286.0,0.0,0.0,1188760914470.0,2078907340881.0,8.051272449739967e-06,4.20907936969033e-06,0.0,0.0,-3.842193080049637e-06,0.0,0.0,0.0,3190346.0,2916762.0,-8.57537082184816,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,78,7804,"Lead: plates, sheets, strip and foil, of a thickness (excluding any backing) exceeding 0.2mm"
420211,9955224.0,8749840.0,0.0,0.0,1188760914470.0,2078907340881.0,8.374454340499965e-06,4.208864833914142e-06,0.0,0.0,-4.1655895065858235e-06,0.0,0.0,0.0,3318408.0,2916613.3333333335,-12.108055027189746,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,42,4202,"Cases and containers: trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of leather or of composition leather"
310229,9332303.0,8745224.0,0.0,0.0,1188760914470.0,2078907340881.0,7.850445692152266e-06,4.206644436732782e-06,0.0,0.0,-3.6438012554194843e-06,0.0,0.0,0.0,3110767.6666666665,2915074.6666666665,-6.290826605179878,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,31,3102,"Fertilizers, mineral or chemical: nitrogenous, other than ammonium sulphate"
722011,2439980.0,8739729.0,0.0,0.0,1188760914470.0,2078907340881.0,2.052540565810785e-06,4.204001221284002e-06,0.0,0.0,2.1514606554732167e-06,0.0,0.0,0.0,813326.6666666666,2913243.0,258.1885507258256,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,72,7220,"Steel, stainless: flat-rolled, width less than 600mm, hot-rolled, of a thickness of 4.75mm or more"
291737,7430432.0,8718328.0,0.0,0.0,1188760914470.0,2078907340881.0,6.250568898719892e-06,4.193706871180389e-06,0.0,0.0,-2.0568620275395034e-06,0.0,0.0,0.0,2476810.6666666665,2906109.3333333335,17.332720358654786,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,29,2917,Acids: aromatic polycarboxylic acids: dimethyl terephthalate
290391,12098663.0,8704875.0,0.0,0.0,1188760914470.0,2078907340881.0,1.0177541045243817e-05,4.187235683294593e-06,0.0,0.0,-5.990305361949224e-06,0.0,0.0,0.0,4032887.6666666665,2901625.0,-28.050934223062495,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,29,2903,"Halogenated derivatives of aromatic hydrocarbons: chlorobenzene, o-dichlorobenzene, and p-dichlorobenzene"
110820,1975424.0,8692153.0,6319.0,3840.0,1188760914470.0,2078907340881.0,1.6617504629858458e-06,4.181116122432102e-06,0.003198806939674723,0.00044177777358497946,2.5193656594462568e-06,-0.0027570291660897433,2106.3333333333335,1280.0,658474.6666666666,2897384.3333333335,340.0145487753515,-39.23089096376009,0,0,0,0,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,11,1108,Inulin
731581,3055552.0,8657407.0,0.0,0.0,1188760914470.0,2078907340881.0,2.5703671468390213e-06,4.164402534810022e-06,0.0,0.0,1.594035387971001e-06,0.0,0.0,0.0,1018517.3333333334,2885802.3333333335,183.33364969733782,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,73,7315,"Chain: stud-link chain, of iron or steel"
721924,8960761.0,8643185.0,0.0,0.0,1188760914470.0,2078907340881.0,7.5379000864905515e-06,4.1575614410679736e-06,0.0,0.0,-3.380338645422578e-06,0.0,0.0,0.0,2986920.3333333335,2881061.6666666665,-3.5440739910371444,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,72,7219,"Steel, stainless: flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness of less than 3mm"
420239,4251105.0,8636786.0,0.0,0.0,1188760914470.0,2078907340881.0,3.5760807309982285e-06,4.15448338180378e-06,0.0,0.0,5.784026508055511e-07,0.0,0.0,0.0,1417035.0,2878928.6666666665,103.16567104317582,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,42,4202,"Cases and containers: of a kind normally carried in the pocket or in the handbag, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper"
293920,15187487.0,8636001.0,0.0,0.0,1188760914470.0,2078907340881.0,1.277589699924751e-05,4.1541057795968114e-06,0.0,0.0,-8.621791219650698e-06,0.0,0.0,0.0,5062495.666666667,2878667.0,-43.13739330278933,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,29,2939,"Alkaloids, vegetable: of cinchona and their derivatives: salts thereof"
230660,7794179.0,8630538.000000002,0.0,0.0,1188760914470.0,2078907340881.0,6.556557256490028e-06,4.151477956849462e-06,0.0,0.0,-2.4050792996405657e-06,0.0,0.0,0.0,2598059.6666666665,2876846.0000000005,10.730559305861487,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,23,2306,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of palm nuts or kernels oils"
520524,2948911.0000000005,8626693.0,0.0,0.0,1188760914470.0,2078907340881.0,2.480659453137177e-06,4.149628427568194e-06,0.0,0.0,1.6689689744310169e-06,0.0,0.0,0.0,982970.3333333335,2875564.3333333335,192.53826242975794,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,52,5205,"Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale"
844629,17118823.0,8625114.0,0.0,48670.0,1188760914470.0,2078907340881.0,1.4400560105588848e-05,4.1488688939569794e-06,0.0,0.0056428239673122,-1.0251691211631869e-05,0.0056428239673122,0.0,16223.333333333334,5706274.333333333,2875038.0,-49.616197328519604,,0,0,1,0,0,1,3,estrella_menguante,0,0,0,0,0,,,0,0,84,8446,"Weaving machines (looms): for weaving fabrics of a width exceeding 30cm, shuttle type, other than power looms"
580631,12021458.0,8610501.0,0.0,12.0,1188760914470.0,2078907340881.0,1.0112595269301628e-05,4.141839720644326e-06,0.0,1.393647129243699e-06,-5.970755548657302e-06,1.393647129243699e-06,0.0,4.0,4007152.6666666665,2870167.0,-28.37390439662144,,0,0,1,0,0,1,3,estrella_menguante,0,0,0,0,0,,,0,0,58,5806,"Fabrics: narrow woven fabrics, n.e.c. in heading no. 5806, of cotton (excluding goods of heading no. 5807)"
284169,4762780.0,8609080.0,0.0,0.0,1188760914470.0,2078907340881.0,4.006507904176383e-06,4.141156188496425e-06,0.0,0.0,1.3464828432004184e-07,0.0,0.0,0.0,1587593.3333333333,2869693.3333333335,80.75745677944394,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,28,2841,"Salts: of oxometallic or peroxometallic acids, manganites, manganates and permanganates, other than potassium permanganate"
870431,783114.0,8606889.0,0.0,0.0,1188760914470.0,2078907340881.0,6.587649294889086e-07,4.140102269470351e-06,0.0,0.0,3.481337339981442e-06,0.0,0.0,0.0,261038.0,2868963.0,999.0595239007348,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,87,8704,"Vehicles: spark-ignition internal combustion piston engine, for transport of goods, (of a g.v.w. not exceeding 5 tonnes), n.e.c. in item no 8704.1"
400291,15670675.000000002,8606592.0,0.0,0.0,1188760914470.0,2078907340881.0,1.3182360564896813e-05,4.1399594059601984e-06,0.0,0.0,-9.042401158936615e-06,0.0,0.0,0.0,5223558.333333334,2868864.0,-45.07835814347501,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,40,4002,"Rubber: synthetic, n.e.c. in heading 4002, latex, in primary forms or in plates, sheets or strip"
690310,6601492.0,8603637.0,0.0,0.0,1188760914470.0,2078907340881.0,5.553254586052087e-06,4.138537986187469e-06,0.0,0.0,-1.4147165998646173e-06,0.0,0.0,0.0,2200497.3333333335,2867879.0,30.32867418456313,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,69,6903,"Refractory ceramic goods: containing by weight more than 50% of graphite or other forms of carbon or of a mixture of these products, excluding those of siliceous fossil meals or similar earths"
761520,8320090.0,8587889.0,20639.0,0.0,1188760914470.0,2078907340881.0,6.998959924342271e-06,4.13096285299595e-06,0.0024806222048078808,0.0,-2.867997071346321e-06,-0.0024806222048078808,6879.666666666667,0.0,2773363.3333333335,2862629.6666666665,3.2187031630667384,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,,,0,0,76,7615,Aluminium: sanitary ware and parts thereof
151550,3686146.9999999995,8582972.0,0.0,0.0,1188760914470.0,2078907340881.0,3.1008312564208423e-06,4.128597668216759e-06,0.0,0.0,1.027766411795917e-06,0.0,0.0,0.0,1228715.6666666665,2860990.6666666665,132.84399672612085,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,15,1515,"Vegetable oils: sesame oil and its fractions, whether or not refined, but not chemically modified"
721632,8717599.0,8575800.0,20041.0,0.0,1188760914470.0,2078907340881.0,7.3333492831791795e-06,4.125147779008633e-06,0.002298912808446454,0.0,-3.2082015041705463e-06,-0.002298912808446454,6680.333333333333,0.0,2905866.3333333335,2858600.0,-1.6265831910827755,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,,,0,0,72,7216,"Iron or non-alloy steel: I sections, hot-rolled, hot-drawn or extruded, of a height of 80mm or more"
282731,3107986.0,8551050.0,0.0,0.0,1188760914470.0,2078907340881.0,2.61447525921196e-06,4.113242486495927e-06,0.0,0.0,1.4987672272839667e-06,0.0,0.0,0.0,1035995.3333333334,2850350.0,175.13154821160714,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,28,2827,Chlorides: of magnesium
510211,15594512.0,8523983.0,0.0,0.0,1188760914470.0,2078907340881.0,1.311829133190562e-05,4.100222666195264e-06,0.0,0.0,-9.018068665710356e-06,0.0,0.0,0.0,5198170.666666667,2841327.6666666665,-45.33985417434031,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,51,5102,"Hair: fine animal hair, not carded or combed, of kashmir (cashmere) goats"
961100,6084286.0,8519780.0,0.0,0.0,1188760914470.0,2078907340881.0,5.118174669052467e-06,4.098200931066743e-06,0.0,0.0,-1.019973737985724e-06,0.0,0.0,0.0,2028095.3333333333,2839926.6666666665,40.0292491181381,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,96,9611,"Stamps: date, numbering, sealing stamps and the like (including devices for printing or embossing labels), designed for operating by hand: hand operated composing sticks and printing sets"
490599,16646365.0,8519212.000000002,0.0,0.0,1188760914470.0,2078907340881.0,1.4003122745183505e-05,4.09792771061635e-06,0.0,0.0,-9.905195034567155e-06,0.0,0.0,0.0,5548788.333333333,2839737.333333334,-48.82238855149457,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,49,4905,"Maps and hydrographic or similar charts: (printed other than in book form), including wall maps, topographical plans and similar"
190240,1796111.0,8469840.0,0.0,0.0,1188760914470.0,2078907340881.0,1.5109102075422646e-06,4.07417869639666e-06,0.0,0.0,2.5632684888543955e-06,0.0,0.0,0.0,598703.6666666666,2823280.0,371.5655101494284,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,19,1902,Food preparations: couscous
821410,6886877.0,8421570.0,0.0,0.0,1188760914470.0,2078907340881.0,5.79332388554385e-06,4.050959768332486e-06,0.0,0.0,-1.7423641172113633e-06,0.0,0.0,0.0,2295625.6666666665,2807190.0,22.284309709611485,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,82,8214,"Cutlery: paper knives, letter openers, erasing knives, pencil sharpeners and blades therefore"
853331,7449598.0,8413813.0,0.0,0.0,1188760914470.0,2078907340881.0,6.266691568776339e-06,4.047228481301332e-06,0.0,0.0,-2.219463087475007e-06,0.0,0.0,0.0,2483199.3333333335,2804604.3333333335,12.943181632082702,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,85,8533,"Electrical resistors: wirewound variable, including rheostats and potentiometers, for a power handling capacity not exceeding 20W (excluding heating)"
620930,4362150.0,8412864.0,0.0,0.0,1188760914470.0,2078907340881.0,3.6694931225467077e-06,4.046771991499531e-06,0.0,0.0,3.7727886895282373e-07,0.0,0.0,0.0,1454050.0,2804288.0,92.86049310546404,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,62,6209,"Garments and clothing accessories: babies', of synthetic fibres (not knitted or crocheted)"
071332,3916986.0,8397182.0,0.0,0.0,1188760914470.0,2078907340881.0,3.2950158037004086e-06,4.039228605754713e-06,0.0,0.0,7.442128020543042e-07,0.0,0.0,0.0,1305662.0,2799060.6666666665,114.37865746775708,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,07,0713,"Vegetables, leguminous: small red (adzuki) beans (phaseolus or vigna angularis), shelled, whether or not skinned or split, dried"
200820,4460852.0,8389439.0,0.0,0.0,1188760914470.0,2078907340881.0,3.7525224338224788e-06,4.0355040530304355e-06,0.0,0.0,2.8298161920795676e-07,0.0,0.0,0.0,1486950.6666666667,2796479.6666666665,88.06808654490219,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,20,2008,"Fruit: pineapples, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit"
711049,1310302.0,8384778.0,0.0,0.0,1188760914470.0,2078907340881.0,1.1022418251227482e-06,4.033262009862689e-06,0.0,0.0,2.931020184739941e-06,0.0,0.0,0.0,436767.3333333333,2794926.0,539.9118676457794,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,71,7110,"Metals: iridium, osmium, ruthenium, semi-manufactured"
480449,23304975.0,8369934.999999999,0.0,0.0,1188760914470.0,2078907340881.0,1.9604425680827793e-05,4.0261222015085025e-06,0.0,0.0,-1.557830347931929e-05,0.0,0.0,0.0,7768325.0,2789978.333333333,-64.0852006921269,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,48,4804,"Kraft paper and paperboard: uncoated, weight more than 150g/m2 but less than 225g/m2, in rolls or sheets, n.e.c. in item no. 4804.4, other than that of heading no. 4802 or 4803"
731439,10082364.0,8348800.999999999,0.0,0.0,1188760914470.0,2078907340881.0,8.48140603991438e-06,4.015956284257451e-06,0.0,0.0,-4.46544975565693e-06,0.0,0.0,0.0,3360788.0,2782933.6666666665,-17.194013229437076,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,73,7314,"Iron or steel wire: grill, netting and fencing, welded at the intersection, n.e.c. in item no. 7314.20, (other than plated or coated with zinc)"
830520,4252573.0,8344646.000000002,0.0,0.0,1188760914470.0,2078907340881.0,3.5773156302804397e-06,4.013957638181077e-06,0.0,0.0,4.366420079006372e-07,0.0,0.0,0.0,1417524.3333333333,2781548.6666666674,96.22581434816055,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,83,8305,"Stationery: staples in strips, (e.g. for offices, upholstery, packaging), of base metal"
821110,973266.0000000002,8328327.000000002,0.0,0.0,1188760914470.0,2078907340881.0,8.18723082289363e-07,4.006107841473406e-06,0.0,0.0,3.1873847591840434e-06,0.0,0.0,0.0,324422.00000000006,2776109.0000000005,755.70923057006,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,82,8211,"Knives: with cutting blades, serrated or not (including pruning knives), sets of assorted articles, excluding knives and blades of heading no. 8208"
701510,40024510.0,8319566.000000001,0.0,0.0,1188760914470.0,2078907340881.0,3.3669099911351496e-05,4.001893608434868e-06,0.0,0.0,-2.966720630291663e-05,0.0,0.0,0.0,13341503.333333334,2773188.666666667,-79.2138217307345,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,70,7015,"Glasses for corrective spectacles: curved, bent, hollowed or the like, not optically worked"
460290,2280035.0,8299037.0,0.0,0.0,1188760914470.0,2078907340881.0,1.9179929052567616e-06,3.992018709445238e-06,0.0,0.0,2.0740258041884762e-06,0.0,0.0,0.0,760011.6666666666,2766345.6666666665,263.9872633534134,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,46,4602,"Basketwork, wickerwork and other articles: of non-vegetable materials, made directly to shape from plaiting materials or made up from goods of heading no. 4601"
950669,9771206.0,8298738.0,0.0,0.0,1188760914470.0,2078907340881.0,8.219656182384174e-06,3.991874883891246e-06,0.0,0.0,-4.227781298492928e-06,0.0,0.0,0.0,3257068.6666666665,2766246.0,-15.06946020788017,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,95,9506,"Balls: (other than inflatable or for lawn-tennis, golf or table-tennis)"
