year,direction,hs6,trade_value_usd,quantity_tons
2015,IND_CHL,620422,3220.0,0.407
2015,IND_CHL,620530,264057.0,10.923
2015,IND_CHL,620630,2111069.0,42.637
2015,IND_CHL,620690,25992.0,0.539
2015,IND_CHL,620729,209.0,0.015
2015,IND_CHL,620821,277359.0,10.96
2015,IND_CHL,620892,495421.0,36.94
2015,IND_CHL,621010,2624.0,0.138
2015,IND_CHL,621020,3904.0,0.103
2015,IND_CHL,621132,14088.0,0.36
2015,IND_CHL,621142,299787.0,17.237
2015,IND_CHL,621220,1334.0,0.002
2015,IND_CHL,621320,195.0,0.004
2015,IND_CHL,621420,35138.0,0.217
2015,IND_CHL,630251,1976376.0,208.903
2015,IND_CHL,630259,126374.0,3.454
2015,IND_CHL,630260,16741253.0,2273.822
2015,IND_CHL,630291,763280.0,104.363
2015,IND_CHL,630293,556.0,0.017
2015,IND_CHL,630419,151286.0,27.258
2015,IND_CHL,630532,5885709.0,1978.414
2015,IND_CHL,630539,434.0,0.006
2015,IND_CHL,631090,7973.0,18.184
2015,IND_CHL,640520,10710.0,0.503
2015,IND_CHL,640590,18952.0,0.648
2015,IND_CHL,640610,853162.0,18.603
2015,IND_CHL,640620,44637.0,4.486
2015,IND_CHL,640690,75507.0,6.642
2015,IND_CHL,650699,20013.0,1.37
2015,IND_CHL,660191,4138.0,0.497
2015,IND_CHL,670290,183941.0,20.862
2015,IND_CHL,670420,8716.0,0.105
2015,IND_CHL,680293,229361.0,295.416
2015,IND_CHL,680430,4.0,
2015,IND_CHL,680520,1516.0,0.059
2015,IND_CHL,681099,2507.0,1.909
2015,IND_CHL,681320,4597.0,2.0
2015,IND_CHL,681510,1636.0,0.036
2015,IND_CHL,690320,66118.0,9.218
2015,IND_CHL,690810,1186.0,0.595
2015,IND_CHL,690912,109.0,
2015,IND_CHL,691310,14751.0,0.866
2015,IND_CHL,691390,83405.0,5.706
2015,IND_CHL,691410,786.0,0.035
2015,IND_CHL,700719,3504.0,1.45
2015,IND_CHL,700721,38499.0,5.908
2015,IND_CHL,700729,147.0,0.582
2015,IND_CHL,700800,410.0,0.045
2015,IND_CHL,701090,18206.0,21.353
2015,IND_CHL,701110,137.0,0.1
2015,IND_CHL,701310,1624.0,0.09
2015,IND_CHL,701720,1654.0,0.067
2015,IND_CHL,701810,6721.0,2.38
2015,IND_CHL,711311,87739.0,0.112
2015,IND_CHL,720270,168400.0,4.625
2015,IND_CHL,720852,80022.0,165.0
2015,IND_CHL,720916,8726.0,16.0
2015,IND_CHL,720918,8098.000000000001,15.0
2015,IND_CHL,721070,794966.0,1007.0
2015,IND_CHL,721550,54421.0,32.12
2015,IND_CHL,721590,155376.0,120.65
2015,IND_CHL,722012,25974.0,9.0
2015,IND_CHL,722100,67527.0,24.144
2015,IND_CHL,722220,2883781.0,991.954
2015,IND_CHL,722230,11419.0,3.526
2015,IND_CHL,730419,64976.0,4.235
2015,IND_CHL,730424,2731.0,0.65
2015,IND_CHL,730449,205.0,0.02
2015,IND_CHL,730459,38559.0,13.644
2015,IND_CHL,730531,3866675.0,
2015,IND_CHL,730722,14071.0,0.305
2015,IND_CHL,730723,3207.0,0.132
2015,IND_CHL,731412,10140.0,0.264
2015,IND_CHL,731449,352.0,0.15
2015,IND_CHL,731511,10480.0,0.388
2015,IND_CHL,731590,545.0,0.014
2015,IND_CHL,731700,33922.0,8.131
2015,IND_CHL,731815,562546.0,180.781
2015,IND_CHL,731990,8039.999999999999,0.335
2015,IND_CHL,732219,11436.0,1.543
2015,IND_CHL,732391,1864.0,0.479
2015,IND_CHL,732410,1073.0,0.3
2015,IND_CHL,732510,29686.0,20.344
2015,IND_CHL,732591,519042.00000000006,343.384
2015,IND_CHL,732619,3215.0,0.67
2015,IND_CHL,740721,5.0,0.002
2015,IND_CHL,741210,58774.0,4.911
2015,IND_CHL,741220,124908.0,7.821
2015,IND_CHL,741300,7051.0,0.409
2015,IND_CHL,741521,169.0,0.015
2015,IND_CHL,741999,456561.0,80.47
2015,IND_CHL,750400,18665.0,0.89
2015,IND_CHL,750712,80867.0,0.593
2015,IND_CHL,750890,4336.0,0.467
2015,IND_CHL,760320,71743.0,18.75
2015,IND_CHL,760421,3689.0,0.86
2015,IND_CHL,760692,51194.0,10.0
2015,IND_CHL,760719,44200.0,5.451
2015,IND_CHL,761290,4574.0,0.091
2015,IND_CHL,761610,1449.0,0.16
2015,IND_CHL,820190,159.0,0.04
2015,IND_CHL,820299,3086.0,0.782
2015,IND_CHL,820310,37453.0,2.948
2015,IND_CHL,820420,4941.0,0.595
2015,IND_CHL,820510,1168.0,0.221
2015,IND_CHL,820530,8896.0,3.228
2015,IND_CHL,820730,51691.0,0.998
2015,IND_CHL,820750,188843.0,5.895
2015,IND_CHL,820790,19933.0,1.238
2015,IND_CHL,821110,18623.0,2.149
2015,IND_CHL,821520,154259.0,12.189
2015,IND_CHL,830110,87440.0,3.639
2015,IND_CHL,830140,10150.0,0.442
2015,IND_CHL,830150,1300.0,0.003
2015,IND_CHL,830170,1644.0,0.046
2015,IND_CHL,830210,328017.0,142.69
2015,IND_CHL,830250,192191.0,24.424
2015,IND_CHL,830520,9934.0,3.382
2015,IND_CHL,830621,3322.0,0.129
2015,IND_CHL,830710,194766.0,18.324
2015,IND_CHL,830790,55988.0,6.001
2015,IND_CHL,831110,36947.0,21.191
2015,IND_CHL,840420,214895.0,10.243
2015,IND_CHL,840790,215.0,0.019
2015,IND_CHL,841239,25845.0,0.575
2015,IND_CHL,841280,117.0,0.002
2015,IND_CHL,841319,68735.0,1.188
2015,IND_CHL,841350,47007.0,1.133
2015,IND_CHL,841360,268353.0,8.679
2015,IND_CHL,841382,9722.0,0.593
2015,IND_CHL,841410,17807.0,0.486
2015,IND_CHL,841440,11757.0,1.091
2015,IND_CHL,841480,247454.0,11.232
2015,IND_CHL,841583,7661.0,0.62
2015,IND_CHL,841920,17735.0,0.314
2015,IND_CHL,841989,1067346.0,34.401
2015,IND_CHL,842129,265122.0,7.69
2015,IND_CHL,842219,4006.0,0.14
2015,IND_CHL,842390,13365.0,0.146
2015,IND_CHL,842481,34971.0,4.243
2015,IND_CHL,842489,948.0,0.04
2015,IND_CHL,842542,629.0,0.418
2015,IND_CHL,842839,74503.0,4.963
2015,IND_CHL,842951,3408367.0,481.422
2015,IND_CHL,843110,10833.0,0.801
2015,IND_CHL,843120,15774.0,0.322
2015,IND_CHL,843149,115641.0,10.754
2015,IND_CHL,843290,30541.0,9.999
2015,IND_CHL,843510,95.0,0.003
2015,IND_CHL,843880,2278.0,0.05
2015,IND_CHL,843991,48446.0,0.626
2015,IND_CHL,844190,6457.0,0.044
2015,IND_CHL,844332,7218.0,0.204
2015,IND_CHL,844400,1103.0,0.035
2015,IND_CHL,845150,1875.0,0.059
2015,IND_CHL,845521,3540.0,0.397
2015,IND_CHL,845590,4355.0,0.736
2015,IND_CHL,845819,13167.0,1.865
2015,IND_CHL,846210,3875.0,661.769
2015,IND_CHL,846693,25090.0,0.38
2015,IND_CHL,846729,27118.0,1.531
2015,IND_CHL,846792,20187.0,0.243
2015,IND_CHL,846799,10547.0,0.305
2015,IND_CHL,847090,152.0,0.002
2015,IND_CHL,847150,103953.0,0.45
2015,IND_CHL,847180,34766.0,0.139
2015,IND_CHL,847329,33.0,0.001
2015,IND_CHL,847350,3856.0,0.018
2015,IND_CHL,847439,8239.0,0.713
2015,IND_CHL,847480,4531.0,0.357
2015,IND_CHL,847740,22941.0,0.785
2015,IND_CHL,847759,11944.0,0.591
2015,IND_CHL,847780,113.0,0.004
2015,IND_CHL,847920,2714.0,0.152
2015,IND_CHL,848230,39030.0,2.216
2015,IND_CHL,848240,2879.0,0.108
2015,IND_CHL,848280,27431.0,1.128
2015,IND_CHL,848291,584.0,0.004
2015,IND_CHL,848299,113355.0,2.614
2015,IND_CHL,848420,24585.0,0.585
2015,IND_CHL,848490,80155.0,2.093
2015,IND_CHL,848790,62053.0,2.069
2015,IND_CHL,850134,1549162.0,112.715
2015,IND_CHL,850153,370742.0,34.573
2015,IND_CHL,850211,2369788.0,256.503
2015,IND_CHL,850212,3411977.0,365.255
2015,IND_CHL,850220,59406.0,5.759
2015,IND_CHL,850239,141015.0,
2015,IND_CHL,850300,152881.0,5.649
2015,IND_CHL,850422,319116.0,54.868
2015,IND_CHL,850432,3579.0,0.064
2015,IND_CHL,850450,511.0,0.012
2015,IND_CHL,850520,335963.0,7.847
2015,IND_CHL,850780,5192.0,0.046
2015,IND_CHL,850860,367.0,0.027
2015,IND_CHL,850990,1643.0,0.098
2015,IND_CHL,851210,286.0,0.005
2015,IND_CHL,851430,47526.0,1.541
2015,IND_CHL,851511,27247.0,1.437
2015,IND_CHL,851531,20326.0,0.538
2015,IND_CHL,851629,323.0,0.025
2015,IND_CHL,851679,63.0,0.004
2015,IND_CHL,851718,8690.0,0.092
2015,IND_CHL,851762,134215.0,0.484
2015,IND_CHL,851769,40828.0,0.184
2015,IND_CHL,851770,117229.0,2.373
2015,IND_CHL,851850,1142.0,0.032
2015,IND_CHL,852329,12279.0,3.527
2015,IND_CHL,852341,142653.0,19.416
2015,IND_CHL,852352,67867.0,0.45
2015,IND_CHL,852359,16599.0,
2015,IND_CHL,852380,1335.0,0.025
2015,IND_CHL,852550,1057.0,0.003
2015,IND_CHL,852580,22061.0,0.087
2015,IND_CHL,852691,23352.0,0.07
2015,IND_CHL,853229,33787.0,2.943
2015,IND_CHL,853290,2040.0,0.043
2015,IND_CHL,853339,417.0,0.01
2015,IND_CHL,853340,80.0,0.002
2015,IND_CHL,853590,48733.0,3.004
2015,IND_CHL,853610,103331.0,3.985
2015,IND_CHL,853630,53595.0,26.437
2015,IND_CHL,853650,519677.0,12.579
2015,IND_CHL,853669,25687.0,0.915
2015,IND_CHL,853690,421908.0,56.625
2015,IND_CHL,853910,18357.0,0.698
2015,IND_CHL,853932,27285.0,0.376
2015,IND_CHL,854130,3973.0,0.023
2015,IND_CHL,854239,573.0,0.001
2015,IND_CHL,854320,1933.0,0.017
2015,IND_CHL,854460,409877.0,131.771
2015,IND_CHL,854620,4958.0,2.268
2015,IND_CHL,870190,5433881.0,605.265
2015,IND_CHL,870210,76585.0,7.203
2015,IND_CHL,870322,71257489.0,7412.78
2015,IND_CHL,870331,433215.0,40.764
2015,IND_CHL,870891,152053.0,12.727
2015,IND_CHL,870893,330062.0,23.257
2015,IND_CHL,870894,33593.0,2.34
2015,IND_CHL,870895,14063.0,0.766
2015,IND_CHL,870899,3074103.0,182.641
2015,IND_CHL,871492,2433.0,0.01
2015,IND_CHL,871494,3858.0,0.268
2015,IND_CHL,871496,1052.0,0.306
2015,IND_CHL,900140,86247.0,0.914
2015,IND_CHL,900390,17554.0,1.15
2015,IND_CHL,900651,238.0,0.001
2015,IND_CHL,900653,100.0,0.001
2015,IND_CHL,901090,5093.0,0.23
2015,IND_CHL,901410,19059.0,1.899
2015,IND_CHL,901720,4210.0,0.411
2015,IND_CHL,901730,12757.0,0.186
2015,IND_CHL,901780,31603.0,0.442
2015,IND_CHL,901790,1247.0,0.01
2015,IND_CHL,901839,386690.0,23.444
2015,IND_CHL,901850,40201.0,0.236
2015,IND_CHL,902000,106722.0,1.1
2015,IND_CHL,902110,74509.0,0.427
2015,IND_CHL,902121,607.0,0.002
2015,IND_CHL,902139,114590.0,0.351
2015,IND_CHL,902190,24489.0,0.073
2015,IND_CHL,902300,109923.0,0.843
2015,IND_CHL,902511,241.0,0.008
2015,IND_CHL,902580,18240.0,0.256
2015,IND_CHL,902710,43276.0,0.126
2015,IND_CHL,902730,8316.0,0.02
2015,IND_CHL,902810,389.0,0.015
2015,IND_CHL,903033,63376.0,0.29
2015,IND_CHL,903040,554.0,0.001
2015,IND_CHL,903090,1427.0,0.083
2015,IND_CHL,903110,4527.0,0.003
2015,IND_CHL,910199,477.0,0.067
2015,IND_CHL,910390,1445.0,0.765
2015,IND_CHL,920600,4102.0,0.209
2015,IND_CHL,920999,862.0,0.009
2015,IND_CHL,940120,16138.000000000002,1.44
2015,IND_CHL,940161,105296.0,17.427
2015,IND_CHL,940169,72772.0,16.28
2015,IND_CHL,940180,15389.0,2.266
2015,IND_CHL,940320,233260.0,39.712
2015,IND_CHL,940340,240.0,0.064
2015,IND_CHL,940350,130680.0,48.91
2015,IND_CHL,940429,4729.0,0.693
2015,IND_CHL,940540,24111.0,1.13
2015,IND_CHL,940550,292115.0,33.448
2015,IND_CHL,940560,813.0,0.033
2015,IND_CHL,940599,6005.0,0.546
2015,IND_CHL,950300,181912.0,19.461
2015,IND_CHL,950490,238.0,0.021
2015,IND_CHL,950691,136953.0,24.255
2015,IND_CHL,960110,2821.0,0.2
2015,IND_CHL,960350,12383.0,0.767
2015,IND_CHL,960390,25043.0,4.124
2015,IND_CHL,960629,339.0,0.001
2015,IND_CHL,960711,1747.0,0.12
2015,IND_CHL,960820,94127.0,7.602
2015,IND_CHL,961380,740.0,0.032
2015,IND_CHL,961400,52249.0,4.142
2015,IND_CHL,961511,9087.0,0.171
2015,IND_CHL,961519,776.0,0.012
2016,CHL_IND,030499,75937.0,5.053
2016,CHL_IND,080610,438685.0,232.271
2016,CHL_IND,081020,2530.0,0.72
2016,CHL_IND,081120,18884.0,6.0
2016,CHL_IND,120991,3526259.0,73.263
2016,CHL_IND,130239,46935.0,3.013
2016,CHL_IND,140490,216000.0,48.0
2016,CHL_IND,190490,126775.0,263.0
2016,CHL_IND,200850,66272.0,9.3
2016,CHL_IND,200880,661478.0,74.25
2016,CHL_IND,200893,40535.0,20.087
2016,CHL_IND,220421,1147481.0,332.93
2016,CHL_IND,260300,1035218948.0,274601.13
2016,CHL_IND,261690,37135648.0,36.902
2016,CHL_IND,271311,2419951.0,20052.0
2016,CHL_IND,283421,188565.0,210.283
2016,CHL_IND,283691,2957610.0,255.281
2016,CHL_IND,290129,410157.0,234.007
2016,CHL_IND,292130,6.0,0.001
2016,CHL_IND,292690,20628.0,0.325
2016,CHL_IND,293890,58399.0,0.4
2016,CHL_IND,310290,13590.0,3.0
2016,CHL_IND,310420,261322.99999999997,1242.0
2016,CHL_IND,310540,3532.0,1.0
2016,CHL_IND,310551,39328.0,48.0
2016,CHL_IND,380892,170228.0,41.67
2016,CHL_IND,380893,177605.0,68.761
2016,CHL_IND,390311,107188.0,154.319
2016,CHL_IND,400400,10967.0,215.61
2016,CHL_IND,401693,4895.0,0.085
2016,CHL_IND,401695,750.0,0.47
2016,CHL_IND,410792,190909.0,12.773
2016,CHL_IND,441112,91068.0,191.165
2016,CHL_IND,441114,61681.0,189.801
2016,CHL_IND,470790,99935.0,552.801
2016,CHL_IND,481950,3889.0,0.63
2016,CHL_IND,490199,350.0,0.035
2016,CHL_IND,510129,18160.0,26.269
2016,CHL_IND,530610,169732.0,16.716
2016,CHL_IND,540220,50364.0,44.4
2016,CHL_IND,691490,8774.0,1.0
2016,CHL_IND,701399,659.0,0.241
2016,CHL_IND,720429,1106732.0,9441.397
2016,CHL_IND,730690,2168.0,0.05
2016,CHL_IND,732090,6.0,0.001
2016,CHL_IND,732112,6794.0,1.555
2016,CHL_IND,732690,481833.0,296.797
2016,CHL_IND,740200,458149.0,275.0
2016,CHL_IND,761490,396541.0,277.29
2016,CHL_IND,790200,64816.0,41.922
2016,CHL_IND,810830,71541.0,16.471
2016,CHL_IND,811100,203562.0,808.58
2016,CHL_IND,820570,221.0,0.004
2016,CHL_IND,820890,141.0,0.004
2016,CHL_IND,830241,1280.0,0.074
2016,CHL_IND,841590,2674.0,0.1
2016,CHL_IND,841899,20239.0,8.745
2016,CHL_IND,843143,52036.0,22.884
2016,CHL_IND,847130,57977.0,0.297
2016,CHL_IND,847160,1173.0,0.572
2016,CHL_IND,847170,181474.0,0.779
2016,CHL_IND,847330,1729.0,0.017
2016,CHL_IND,847690,1494.0,0.039
2016,CHL_IND,848110,63.0,0.005
2016,CHL_IND,848310,75.0,0.033
2016,CHL_IND,853180,113.0,0.001
2016,CHL_IND,870590,418164.0,35.541
2016,CHL_IND,901920,13174.0,0.154
2016,CHL_IND,902140,56847.0,0.029
2016,CHL_IND,902290,14090.0,0.14
2016,CHL_IND,902820,552.0,0.023
2016,CHL_IND,902890,1033.0,0.01
2016,CHL_IND,910529,5662.0,1.75
2016,CHL_IND,940520,7532.0,0.71
2016,IND_CHL,030627,58.0,
2016,IND_CHL,071220,220236.0,114.528
2016,IND_CHL,071290,117870.0,41.686
2016,IND_CHL,071340,1142.0,0.88
2016,IND_CHL,080410,1036.0,0.597
2016,IND_CHL,080620,50616.0,20.0
2016,IND_CHL,081340,167.0,0.1
2016,IND_CHL,081350,1242.0,0.574
2016,IND_CHL,090412,45036.0,4.117
2016,IND_CHL,090611,224.0,0.057
2016,IND_CHL,090620,1818.0,0.442
2016,IND_CHL,090710,3422.0,1.583
2016,IND_CHL,090831,33506.0,2.464
2016,IND_CHL,090931,1037714.0,444.284
2016,IND_CHL,091012,9839.0,3.384
2016,IND_CHL,091099,59832.0,31.941
2016,IND_CHL,100829,37672.0,85.577
2016,IND_CHL,110290,270.0,0.207
2016,IND_CHL,110429,505.0,1.005
2016,IND_CHL,110630,1932.0,1.055
2016,IND_CHL,110812,77466.0,130.473
2016,IND_CHL,120750,69.0,0.053
2016,IND_CHL,120799,98.0,0.03
2016,IND_CHL,120999,205486.0,0.617
2016,IND_CHL,130120,66.0,
2016,IND_CHL,160521,28469.0,5.5
2016,IND_CHL,170211,2951.0,0.603
2016,IND_CHL,200600,121582.0,110.0
2016,IND_CHL,200819,8569.0,5.106
2016,IND_CHL,200990,42.0,0.028
2016,IND_CHL,210320,7227.0,2.151
2016,IND_CHL,210690,508714.0,18.25
2016,IND_CHL,230400,33.0,0.001
2016,IND_CHL,230990,92746.0,36.733
2016,IND_CHL,240220,136234.0,9.434
2016,IND_CHL,250810,61.0,0.3
2016,IND_CHL,251690,80086.0,234.855
2016,IND_CHL,252020,1594.0,8.0
2016,IND_CHL,270300,31204.0,70.45
2016,IND_CHL,281119,4649.0,0.425
2016,IND_CHL,281610,11579.0,9.05
2016,IND_CHL,281830,1941.0,0.563
2016,IND_CHL,282510,1.0,
2016,IND_CHL,282731,1426.0,1.064
2016,IND_CHL,283325,1351.0,0.082
2016,IND_CHL,283525,37421.0,13.194
2016,IND_CHL,283529,28150.0,14.756
2016,IND_CHL,283692,34.0,
2016,IND_CHL,283990,3300.0,0.3
2016,IND_CHL,284161,47359.0,18.0
2016,IND_CHL,284170,58.0,
2016,IND_CHL,284290,25137.0,2.998
2016,IND_CHL,284329,13726.0,0.59
2016,IND_CHL,290339,14191.0,0.021
2016,IND_CHL,290511,1027.0,0.654
2016,IND_CHL,290517,316862.0,204.141
2016,IND_CHL,290545,4947.0,0.742
2016,IND_CHL,290629,1381.0,0.04
2016,IND_CHL,290713,127.0,0.001
2016,IND_CHL,290729,707791.0,72.341
2016,IND_CHL,290930,7851.0,1.418
2016,IND_CHL,291090,1105.0,0.161
2016,IND_CHL,291211,658.0,0.098
2016,IND_CHL,291219,5772.0,0.385
2016,IND_CHL,291429,7611.0,0.476
2016,IND_CHL,291461,18283.0,2.0
2016,IND_CHL,291531,144869.0,170.0
2016,IND_CHL,291560,19779.0,0.932
2016,IND_CHL,291570,28758.0,13.507
2016,IND_CHL,291714,226.0,0.005
2016,IND_CHL,291739,12079.0,10.34
2016,IND_CHL,291829,27913.0,4.386
2016,IND_CHL,291899,329139.0,8.833
2016,IND_CHL,291990,14662.0,1.44
2016,IND_CHL,292239,2004.0,0.007
2016,IND_CHL,292241,1249.0,0.543
2016,IND_CHL,292249,828437.0,3.453
2016,IND_CHL,292250,44143.0,7.794
2016,IND_CHL,292310,9350.0,11.0
2016,IND_CHL,292429,2708137.0,309.833
2016,IND_CHL,292529,347176.0,59.433
2016,IND_CHL,292700,18.0,
2016,IND_CHL,292800,163.0,0.024
2016,IND_CHL,293030,4650.0,0.05
2016,IND_CHL,293299,867802.0,1.045
2016,IND_CHL,293319,38226.0,0.647
2016,IND_CHL,293331,2152.0,0.05
2016,IND_CHL,293349,509221.0,0.584
2016,IND_CHL,293354,61.0,0.009
2016,IND_CHL,293359,487247.0,5.682
2016,IND_CHL,293361,58.0,
2016,IND_CHL,293372,56024.0,0.035
2016,IND_CHL,293410,190507.0,2.53
2016,IND_CHL,293430,3750.0,0.03
2016,IND_CHL,293621,135.0,0.001
2016,IND_CHL,293623,1751.0,0.02
2016,IND_CHL,293624,224.0,0.001
2016,IND_CHL,293625,90.0,
2016,IND_CHL,293711,4500.0,0.002
2016,IND_CHL,293790,11174.0,0.007
2016,IND_CHL,293942,320157.0,4.111
2016,IND_CHL,294110,133310.0,4.442
2016,IND_CHL,294200,366119.0,10.381
2016,IND_CHL,300210,205713.0,0.028
2016,IND_CHL,300310,4583.0,0.011
2016,IND_CHL,300340,36556.0,0.5
2016,IND_CHL,300490,39108154.0,6887.538
2016,IND_CHL,300610,28753.0,1.131
2016,IND_CHL,310100,19277.0,18.995
2016,IND_CHL,310430,524038.0,1078.433
2016,IND_CHL,320290,511.0,0.025
2016,IND_CHL,320300,71525.0,4.038
2016,IND_CHL,320500,14977.0,0.511
2016,IND_CHL,320619,443380.0,270.311
2016,IND_CHL,320910,8383.0,1.31
2016,IND_CHL,321511,96575.0,28.838
2016,IND_CHL,321519,284635.0,73.528
2016,IND_CHL,330190,360790.0,16.579
2016,IND_CHL,330300,1280021.0,686.467
2016,IND_CHL,330590,37194.0,6.212
2016,IND_CHL,330610,374.0,0.1
2016,IND_CHL,340213,106131.0,30.222
2016,IND_CHL,340290,4045.0,0.94
2016,IND_CHL,340399,234.0,0.034
2016,IND_CHL,350691,36006.0,0.857
2016,IND_CHL,350699,7802.0,1.736
2016,IND_CHL,380290,1297.0,0.035
2016,IND_CHL,380899,867250.0,144.541
2016,IND_CHL,381129,106698.0,5.6
2016,IND_CHL,381300,25379.0,11.71
2016,IND_CHL,390730,10715.0,0.109
2016,IND_CHL,391231,66365.0,8.15
2016,IND_CHL,391290,27288.0,9.033
2016,IND_CHL,391310,213.0,0.001
2016,IND_CHL,391610,15382.0,4.249
2016,IND_CHL,391690,13291.0,2.106
2016,IND_CHL,391739,133957.0,56.292
2016,IND_CHL,391890,43600.0,21.644
2016,IND_CHL,392010,134678.0,52.998
2016,IND_CHL,392030,30.0,0.07
2016,IND_CHL,392220,18517.0,12.965
2016,IND_CHL,392310,13214.0,2.633
2016,IND_CHL,392410,91029.0,26.834
2016,IND_CHL,392590,112.0,0.014
2016,IND_CHL,392610,1287.0,0.069
2016,IND_CHL,392640,14359.0,4.384
2016,IND_CHL,400211,155.0,0.002
2016,IND_CHL,400299,132881.0,63.513
2016,IND_CHL,400700,12397.0,1.372
2016,IND_CHL,400829,238045.0,41.777
2016,IND_CHL,400932,780.0,0.006
2016,IND_CHL,400941,24615.0,1.765
2016,IND_CHL,400942,7594.0,0.895
2016,IND_CHL,401012,369913.0,158.078
2016,IND_CHL,401032,82857.0,10.584
2016,IND_CHL,401194,433248.0,90.495
2016,IND_CHL,401220,583.0,0.545
2016,IND_CHL,401519,339384.0,72.997
2016,IND_CHL,401590,6791.0,0.065
2016,IND_CHL,401694,74925.0,22.253
2016,IND_CHL,401699,259564.00000000003,68.305
2016,IND_CHL,420212,166320.0,11.641
2016,IND_CHL,420219,24182.0,1.468
2016,IND_CHL,420221,487587.0,22.582
2016,IND_CHL,420229,82291.0,3.858
2016,IND_CHL,420329,21882694.0,2016.76
2016,IND_CHL,420330,641157.0,19.968
2016,IND_CHL,420500,444729.0,54.86
2016,IND_CHL,420600,799.0,0.384
2016,IND_CHL,441810,194.0,0.037
2016,IND_CHL,460192,2941.0,0.71
2016,IND_CHL,460194,239.0,0.01
2016,IND_CHL,460290,483.0,0.031
2016,IND_CHL,480210,944.0,0.5
2016,IND_CHL,480261,525.0,0.5
2016,IND_CHL,481092,14669.0,24.725
2016,IND_CHL,481159,5207.0,1.927
2016,IND_CHL,481420,732358.0,203.833
2016,IND_CHL,481710,5.0,0.04
2016,IND_CHL,482010,13231.0,8.165
2016,IND_CHL,482090,238.0,0.142
2016,IND_CHL,482290,43.0,0.02
2016,IND_CHL,482369,7652.0,0.986
2016,IND_CHL,490290,944.0,0.041
2016,IND_CHL,490300,107.0,0.001
2016,IND_CHL,491191,849.0,0.022
2016,IND_CHL,500790,18399.0,0.418
2016,IND_CHL,510539,274.0,0.01
2016,IND_CHL,511190,287.0,0.022
2016,IND_CHL,511211,1261.0,0.009
2016,IND_CHL,520300,1129.0,0.052
2016,IND_CHL,520411,65275.00000000001,8.562
2016,IND_CHL,520511,312235.0,177.807
2016,IND_CHL,520513,109532.0,42.854
2016,IND_CHL,520531,112251.0,34.348
2016,IND_CHL,520535,6660.0,2.1
2016,IND_CHL,520542,592287.0,191.848
2016,IND_CHL,520829,20608.0,1.049
2016,IND_CHL,520859,1630.0,0.039
2016,IND_CHL,520911,30359.0,11.786
2016,IND_CHL,520919,152.0,0.002
2016,IND_CHL,520931,52047.0,10.752
2016,IND_CHL,520942,1172411.0,168.148
2016,IND_CHL,520949,4696.0,0.129
2016,IND_CHL,520951,7060.0,0.277
2016,IND_CHL,520959,1920.0,0.076
2016,IND_CHL,521111,480.0,0.001
2016,IND_CHL,521211,19423.0,1.67
2016,IND_CHL,521212,2508.0,0.023
2016,IND_CHL,530890,73164.0,11.271
2016,IND_CHL,540110,9553.0,0.778
2016,IND_CHL,540234,38920.0,4.936
2016,IND_CHL,540246,43351.0,42.981
2016,IND_CHL,540262,27624.0,9.363
2016,IND_CHL,540349,6538.0,5.642
2016,IND_CHL,540419,190918.0,13.402
2016,IND_CHL,540500,1765.0,0.288
2016,IND_CHL,540741,31173.0,4.024
2016,IND_CHL,540752,40329.0,3.154
2016,IND_CHL,540783,2669.0,0.032
2016,IND_CHL,540793,15383.0,1.55
2016,IND_CHL,550810,129440.0,22.23
2016,IND_CHL,550921,18880.0,8.5
2016,IND_CHL,550932,706470.0,184.965
2016,IND_CHL,550951,1835140.0,591.593
2016,IND_CHL,551090,85568.0,39.713
2016,IND_CHL,551323,105247.0,13.441
2016,IND_CHL,551512,85505.0,9.859
2016,IND_CHL,551529,365.0,0.004
2016,IND_CHL,551599,31132.0,14.157
2016,IND_CHL,551633,25243.0,9.388
2016,IND_CHL,560313,383014.0,112.695
2016,IND_CHL,560314,81422.0,23.68
2016,IND_CHL,560749,821697.0,396.979
2016,IND_CHL,560819,352167.0,85.09
2016,IND_CHL,570190,40176.0,4.99
2016,IND_CHL,570210,490985.0,29.839
2016,IND_CHL,570320,4264.0,0.838
2016,IND_CHL,570330,142557.0,37.873
2016,IND_CHL,580136,9402.0,0.44
2016,IND_CHL,580211,12169.0,2.122
2016,IND_CHL,580220,7480.0,1.023
2016,IND_CHL,580230,4.0,0.001
2016,IND_CHL,580710,1239.0,0.014
2016,IND_CHL,580890,15048.0,1.107
2016,IND_CHL,591000,1717.0,0.072
2016,IND_CHL,600121,319.0,0.002
2016,IND_CHL,600410,52655.0,15.641
2016,IND_CHL,600490,292.0,0.099
2016,IND_CHL,600622,12364.0,2.541
2016,IND_CHL,600623,117.0,0.003
2016,IND_CHL,600690,11627.0,0.372
2016,IND_CHL,610290,127.0,0.002
2016,IND_CHL,610310,266.0,0.007
2016,IND_CHL,610329,99.0,0.002
2016,IND_CHL,610332,18363.0,0.628
2016,IND_CHL,610442,439391.0,14.531
2016,IND_CHL,610443,122557.0,3.803
2016,IND_CHL,610451,412.0,0.003
2016,IND_CHL,610461,182.0,0.002
2016,IND_CHL,610463,37769.0,1.295
2016,IND_CHL,610590,7955.0,0.209
2016,IND_CHL,610610,248324.0,8.29
2016,IND_CHL,610690,11338.0,0.222
2016,IND_CHL,610721,679326.0,37.447
